name,distance,latitude,longitude,address,telephone,rating,review_counts,closed
156 Cumberland,713.4391638201225,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-901-3886,4.5,24,False
Grandma Loves You,280.395701464177,43.677846,-79.3901081050852,"['1084 Yonge Street', 'Toronto, ON M4W 2L4', 'Canada']",+1 416-925-5547,5.0,76,False
Mogouyan Hand-Pulled Noodles,694.1564397554724,43.66943,-79.38671,"['760 Yonge Street', 'Toronto, ON M4Y 2B6', 'Canada']",+1 416-890-1296,4.0,92,False
Happy Burger,145.1123436793914,43.6743209,-79.3880618,"['881 Yonge Street', 'Toronto, ON M4W 2H2', 'Canada']",,4.5,17,False
Cafe Landwer - Yonge & Bloor,634.9875142470328,43.67028,-79.38553,"['33 Bloor St E', 'Toronto, ON M4W 3H1', 'Canada']",+1 416-499-9942,4.0,78,False
Robot Boil House,99.43293877168927,43.67471,-79.38819,"['895 Yonge Street', 'Toronto, ON M4W 2H2', 'Canada']",+1 416-968-7888,4.0,22,False
Quanto Basta,384.3366579734189,43.67874,-79.39051,"['1112 Yonge Street', 'Toronto, ON M4W 2L6', 'Canada']",+1 416-962-3141,3.5,45,False
Public School,617.0601314430655,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",+1 416-515-2580,4.0,10,False
Yuzuki,619.5323314979419,43.6713124,-79.3838651,"['120 Bloor Street E', 'Unit 104', 'Toronto, ON M4Y 0B8', 'Canada']",+1 416-923-2997,4.5,43,False
Black Camel,183.4669490267399,43.677122232751,-79.389209714264,"['4 Crescent Road', 'Toronto, ON M4W 1S9', 'Canada']",+1 416-929-7518,4.5,383,False
PLANTA Yorkville,588.9538905913009,43.67028,-79.38945,"['1221 Bay Street', 'Toronto, ON M5R 3P5', 'Canada']",+1 647-812-1221,4.0,508,False
Poppadum,345.3248750765377,43.67246,-79.3879,"['874 Yonge Street', 'Toronto, ON M4W 2J1', 'Canada']",+1 647-892-2907,5.0,6,False
Portici,319.884748380198,43.67196,-79.39072,"['6 Scollard Street', 'Toronto, ON M5R 1E9', 'Canada']",+1 647-351-2235,4.0,86,False
Eataly Toronto,653.4652177326158,43.6696154170451,-79.3887948598768,"['55 Bloor Street W', 'Manulife Centre', 'Toronto, ON M4W 1A6', 'Canada']",+1 437-374-0250,3.5,296,False
Osteria Giulia,635.1025892682896,43.67431,-79.39668,"['134 Avenue Road', 'Toronto, ON M5R 2H6', 'Canada']",+1 416-964-8686,4.5,38,False
The MoMo House,583.692931629195,43.6703275,-79.3901571,"['1240 Bay Street', 'Toronto, ON M5R 2A7', 'Canada']",+1 416-964-6060,4.0,27,False
Joso's,16.625474799236926,43.6751099,-79.39607,"['202 Davenport Road', 'Toronto, ON M5R 1J2', 'Canada']",+1 416-925-1903,4.5,172,False
Osteria Giulia,78.90409439813973,43.67431,-79.39668,"['134 Avenue Road', 'Toronto, ON M5R 2H6', 'Canada']",+1 416-964-8686,4.5,38,False
Ristorante Sotto Sotto,140.99111943611078,43.67374,-79.39646,"['120 Avenue Road', 'Toronto, ON M5R 2H4', 'Canada']",+1 416-962-0011,4.0,129,False
The Oxley,553.9309746610323,43.67059,-79.39304,"['121 Yorkville Avenue', 'Toronto, ON M5R 1C4', 'Canada']",+1 647-348-1300,4.0,184,False
Trattoria Nervosa,605.7810658267275,43.67101,-79.39104,"['75 Yorkville Avenue', 'Toronto, ON M5R 1B8', 'Canada']",+1 416-961-4642,4.0,411,False
Fieramosca,610.7068917607007,43.66963,-79.39719,"['36A Prince Arthur Avenue', 'Toronto, ON M5R 1A9', 'Canada']",+1 416-323-0636,4.5,114,False
156 Cumberland,609.7623593952119,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-901-3886,4.5,24,False
Mineral,622.5315226706682,43.67763,-79.38947,"['1027 Yonge Street', 'Toronto, ON M4W 2K9', 'Canada']",+1 416-925-8565,4.5,26,False
Mimi Chinese,181.35680413505222,43.67411,-79.3982,"['265 Davenport Road', 'Toronto, ON M5R 1J9', 'Canada']",+1 416-505-0799,4.0,53,False
Clay Restaurant,806.9815272715244,43.66798,-79.39347,"['111 Queens Park', '3rd Floor', 'Toronto, ON M5S 2C7', 'Canada']",+1 416-586-8086,4.0,22,False
Playa Cabana,409.3277197634617,43.6759577692695,-79.4011840224266,"['111 Dupont Street', 'Toronto, ON M5R 1V4', 'Canada']",+1 416-929-3911,4.0,475,False
Pisac Peruvian Bistro,303.3616473689475,43.67724,-79.39836,"['16 Dupont St', 'Toronto, ON M5R 1V2', 'Canada']",+1 416-920-1800,4.5,28,False
Adrak,69.38777385609869,43.674422579004904,-79.39662899999999,"['138 Avenue Road', 'Toronto, ON M5R 2H6', 'Canada']",+1 416-413-0777,3.5,11,False
Grandma Loves You,588.7200096289325,43.677846,-79.3901081050852,"['1084 Yonge Street', 'Toronto, ON M4W 2L4', 'Canada']",+1 416-925-5547,5.0,76,False
Neon Tiger,302.03897746238454,43.67726,-79.39828,"['14 Dupont Street', 'Toronto, ON M5R 1V2', 'Canada']",+1 416-342-1552,4.0,5,False
Blu Ristorante,294.86229897067506,43.67239,-79.396085,"['90 Avenue Road', 'Toronto, ON M5R 2H2', 'Canada']",+1 416-921-1471,4.0,178,False
Buca Yorkville,637.2147998096702,43.67214,-79.3894,"['53 Scollard Street', 'Toronto, ON M5R 0A1', 'Canada']",+1 416-962-2822,4.0,207,False
Masaki Saito,307.76013291026425,43.67224,-79.39586,"['88 Avenue Road', 'Toronto, ON M5R 2H2', 'Canada']",+1 416-924-0888,4.5,12,False
Le Paradis Brasserie Bistro,309.6545947131825,43.67506,-79.40025,"['166 Bedford Road', 'Toronto, ON M5R 2K9', 'Canada']",+1 416-921-0995,3.5,111,False
Joni Restaurant,644.0039845283311,43.66919,-79.39471,"['4 Avenue Road', 'Park Hyatt', 'Toronto, ON M5R 2E8', 'Canada']",+1 647-948-3130,4.0,16,False
Trattoria Nervosa,285.73266583892206,43.67101,-79.39104,"['75 Yorkville Avenue', 'Toronto, ON M5R 1B8', 'Canada']",+1 416-961-4642,4.0,411,False
Buca Yorkville,130.6032755897903,43.67214,-79.3894,"['53 Scollard Street', 'Toronto, ON M5R 0A1', 'Canada']",+1 416-962-2822,4.0,207,False
The Oxley,452.89184767812367,43.67059,-79.39304,"['121 Yorkville Avenue', 'Toronto, ON M5R 1C4', 'Canada']",+1 647-348-1300,4.0,184,False
Mogouyan Hand-Pulled Noodles,291.2989245524815,43.66943,-79.38671,"['760 Yonge Street', 'Toronto, ON M4Y 2B6', 'Canada']",+1 416-890-1296,4.0,92,False
Cafe Landwer - Yonge & Bloor,256.088920938878,43.67028,-79.38553,"['33 Bloor St E', 'Toronto, ON M4W 3H1', 'Canada']",+1 416-499-9942,4.0,78,False
Lao Lao Bar,708.2266913752015,43.665799,-79.385537,"['5 Saint Joseph Street', 'Retail 5', 'Toronto, ON M4Y 1Z3', 'Canada']",+1 647-948-8018,4.5,49,False
Public School,282.08937958151057,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",+1 416-515-2580,4.0,10,False
Kiro Sushi,44.91790364715855,43.6722662302551,-79.3874411896101,"['4 Collier Street', 'Toronto, ON M4W 2G8', 'Canada']",+1 647-347-3262,4.0,82,False
156 Cumberland,497.5599649982354,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-901-3886,4.5,24,False
Eataly Toronto,271.53579986674794,43.6696154170451,-79.3887948598768,"['55 Bloor Street W', 'Manulife Centre', 'Toronto, ON M4W 1A6', 'Canada']",+1 437-374-0250,3.5,296,False
Pearl Yorkville,355.08704423844637,43.66880829999999,-79.38694269999999,"['730 Yonge Street', 'Toronto, ON M4Y 2B7', 'Canada']",+1 416-920-1233,4.5,3,False
Yuzuki,318.7641045872994,43.6713124,-79.3838651,"['120 Bloor Street E', 'Unit 104', 'Toronto, ON M4Y 0B8', 'Canada']",+1 416-923-2997,4.5,43,False
Okonomi House Restaurant,407.2728676570002,43.668311069021,-79.387133746804,"['23 Charles Street W', 'Toronto, ON M4Y 2R4', 'Canada']",+1 416-925-6176,4.0,320,False
Skylight Rooftop Bar,281.40332348988284,43.670892665592,-79.3845954,"['90 Bloor Street E', '9th Floor', 'Toronto, ON M4W 1A7', 'Canada']",+1 416-515-2585,4.0,14,False
PLANTA Yorkville,235.004863585266,43.67028,-79.38945,"['1221 Bay Street', 'Toronto, ON M5R 3P5', 'Canada']",+1 647-812-1221,4.0,508,False
Clay Restaurant,608.4640148726278,43.66798,-79.39347,"['111 Queens Park', '3rd Floor', 'Toronto, ON M5S 2C7', 'Canada']",+1 416-586-8086,4.0,22,False
Poppadum,58.72760049955426,43.67246,-79.3879,"['874 Yonge Street', 'Toronto, ON M4W 2J1', 'Canada']",+1 647-892-2907,5.0,6,False
The Bar Jokbal Night Market,504.51885907884486,43.667725,-79.385608,"['639 Yonge Street', 'Toronto, ON M4Y 1Z9', 'Canada']",+1 416-926-8889,4.0,5,False
Sang-Ji Fried Bao,407.98482444601694,43.6686,-79.385637,"['3 Charles Street E', 'Toronto, ON M4Y 2G1', 'Canada']",+1 647-368-8851,4.5,13,False
More Natas Please,287.30006766173386,43.669502211918726,-79.38661023974419,"['762 Yonge Street', 'Toronto, ON M4Y 2B6', 'Canada']",,4.0,10,False
Hermie’s,434.32610609235246,43.65852742206679,-79.3500979,"['701 Queen Street E', 'Toronto, ON M4M 1G6', 'Canada']",+1 416-469-3765,4.5,8,False
Dine & Dim,369.36766339864266,43.6656274,-79.3506883,"['633 Gerrard St E', 'Toronto, ON M4M 1Y2', 'Canada']",+1 416-463-8778,4.5,28,False
Urban House,390.5363578108714,43.6590232165887,-79.3496101722121,"['718 Queen Street E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-901-9718,4.5,13,False
ēst Restaurant,416.787938460979,43.6589329977133,-79.3490209814005,"['729 Queen Street E', 'Toronto, ON M4M 1H1', 'Canada']",+1 416-792-1000,4.0,27,False
The Comrade,416.77973051607705,43.659392263038,-79.347948327349,"['758 Queen Street E', 'Toronto, ON M4M 1H4', 'Canada']",+1 416-778-9449,4.0,87,False
Wynona,737.1358682969507,43.66706,-79.34454,"['819 Gerrard Street E', 'Toronto, ON M4M 1Y8', 'Canada']",+1 416-778-5171,4.5,62,False
Completo,287.0056930712502,43.6648243976782,-79.3521867220123,"['337 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-0505,4.5,15,False
Gusto 501,1090.7436713941631,43.65464,-79.3595,"['501 King Street E', 'Toronto, ON M5A 1L9', 'Canada']",+1 416-477-5647,4.0,67,False
White Lily Diner,395.15201188048775,43.65881,-79.3511599,"['678 Queen Street E', 'Toronto, ON M4M 1G8', 'Canada']",+1 416-901-7800,4.5,147,False
The Broadview Bistro Bar,384.88864335510215,43.65896752197568,-79.3501888,"['106 Broadview Avenue', 'Toronto, ON M4M 2G1', 'Canada']",+1 416-362-8439,4.0,1,False
Supreme Taste,317.9089965215977,43.665172,-79.352155,"['351 Broadview Avenue', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-778-8029,5.0,14,False
Lady Marmalade,98.50401390247598,43.66319,-79.35134,"['265 Broadview Avenue', 'Toronto, ON M4M 1J3', 'Canada']",+1 647-351-7645,4.0,634,False
O’SOMAE,336.91406501838486,43.6653004,-79.3522633,"['357 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-1072,4.5,30,False
Prohibition Social House,390.19081897586005,43.65894,-79.35041,"['696 Queen Street E', 'Toronto, ON M4M 1G9', 'Canada']",+1 416-792-4499,3.5,17,False
Oji Seichi,332.6639597688941,43.66509,-79.35265,"['354 Broadview Avenue', 'Toronto, ON M4M 2G9', 'Canada']",+1 416-519-4356,4.0,38,False
La Carnita,424.57298363889646,43.6596718,-79.3473892,"['780 Queen Street E', 'Toronto, ON M4M 1H4', 'Canada']",+1 647-344-0780,3.5,130,False
Eastside Social,970.1342375499418,43.661432,-79.339113,"['1008 Queen Street E', 'Toronto, ON M4M 1K1', 'Canada']",+1 416-461-5663,4.5,81,False
Tabule Middle Eastern Cuisine,478.85747706141854,43.659652,-79.346481,"['810 Queen Street  E', 'Toronto, ON M4M 1H7', 'Canada']",+1 416-465-2500,4.0,202,False
Batifole Restaurant,576.7532473468949,43.66678,-79.34733,"['744 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-462-9965,4.0,84,False
Isaan Der,390.1908682536591,43.659162028754686,-79.34912266011887,"['730 Queen St E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-465-0100,4.0,24,False
The Rabbit Hole,455.5987777426473,43.64995,-79.37976,"['21 Adelaide Street W', 'Toronto, ON M5H 1L6', 'Canada']",+1 647-480-6963,4.0,38,False
The Butcher Chef,386.107232838384,43.6430184,-79.3757759,"['8 Harbour St', 'Toronto, ON M5J 3B1', 'Canada']",+1 416-223-2250,4.5,17,False
Richmond Station,591.0903170130698,43.6513729,-79.379285,"['1 Richmond Street W', 'Toronto, ON M5H 3W4', 'Canada']",+1 647-748-1444,4.5,908,False
Amano Trattoria,415.21660710232266,43.64783286048877,-79.37335950322061,"['9 Church Street', 'Toronto, ON M5E 1W1', 'Canada']",+1 647-349-7297,4.5,28,False
Library Bar,255.4462873998327,43.6461717,-79.3811365,"['100 Front Street W', 'Fairmont Royal York', 'Toronto, ON M5J 1E3', 'Canada']",+1 416-368-2511,4.0,128,False
Chotto Matte,74.87951564852816,43.6462867067857,-79.3788714800065,"['161 Bay Street', 'Toronto, ON M5J 2S1', 'Canada']",+1 416-988-8097,4.0,165,False
Beerbistro,374.9745739087447,43.64946713499637,-79.3771696548727,"['18 King Street E', 'Toronto, ON M5C 1C4', 'Canada']",+1 416-861-9872,4.0,682,False
Pai Northern Thai Kitchen,883.769576992056,43.64784,-79.38872,"['18 Duncan Street', 'Toronto, ON M5H 3G8', 'Canada']",+1 416-901-4724,4.5,3495,False
King Taps,411.6998976731814,43.6486379269,-79.3817439,"['100 King Street W', 'Toronto, ON M5X 1A9', 'Canada']",+1 647-361-2025,4.0,406,False
Lucie,403.5958086075639,43.649748,-79.378495,"['100 Yonge Street', 'Toronto, ON M5C 2W1', 'Canada']",+1 416-788-9054,5.0,1,False
Cactus Club Cafe,523.4358328264425,43.64950420768667,-79.38251803088575,"['77 Adelaide Street W', 'Toronto, ON M5H 1P9', 'Canada']",+1 647-748-2025,4.0,610,False
Teller's Bar and Lounge,302.0984412649134,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",+1 416-548-8100,4.5,6,False
Reign Restaurant + Bar + Bakery,319.29347705348914,43.64558198366306,-79.38185346634992,"['100 Front St W', 'Toronto, ON M5J 1E3', 'Canada']",+1 416-368-2511,4.0,35,False
Pearl Diver,691.2413200912739,43.65163,-79.37375,"['100 Adelaide Street E', 'Toronto, ON M5C 1K9', 'Canada']",+1 416-366-7827,4.0,632,False
Byblos,832.2989915434127,43.647546,-79.388123,"['11 Duncan Street', 'Toronto, ON M5V 3M2', 'Canada']",+1 647-660-0909,4.5,910,False
The Loose Moose,484.61948906807646,43.64522746,-79.3838502,"['146 Front Street West', 'Toronto, ON M5J 1G2', 'Canada']",+1 416-977-8840,3.5,461,False
Mama Lee's Korean Kitchen,352.8823870694561,43.64325,-79.37636,"['16 Yonge Street', 'Unit B', 'Toronto, ON M5E 2A1', 'Canada']",+1 437-917-9355,4.0,27,False
KINKA IZAKAYA HARBOURFRONT,551.1179814114469,43.6414222369422,-79.38004409999999,"['110 Harbour Street', 'Unit 108B', 'Toronto, ON M5J 2L9', 'Canada']",+1 647-348-0110,4.0,80,False
Cafe Oro Di Napoli,750.2689895843026,43.6514257145518,-79.3721591972351,"['75 Jarvis Street', 'Toronto, ON M5C 2H2', 'Canada']",+1 416-315-7979,4.5,102,False
Taverna Mercatto,545.9758375391707,43.6426722096442,-79.3827601467308,"['120 Bremner Boulevard', 'Toronto, ON M5J 3A6', 'Canada']",+1 416-368-9000,3.5,237,False
Dine & Dim,658.1226875042961,43.6656274,-79.3506883,"['633 Gerrard St E', 'Toronto, ON M4M 1Y2', 'Canada']",+1 416-463-8778,4.5,28,False
Café Zuzu,563.1668804427845,43.65992,-79.36271,"['555 Dundas Street E', 'Toronto, ON M5A 2B7', 'Canada']",+1 416-815-2660,4.5,10,False
Completo,518.8638516598743,43.6648243976782,-79.3521867220123,"['337 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-0505,4.5,15,False
Hermie’s,910.9745364383148,43.65852742206679,-79.3500979,"['701 Queen Street E', 'Toronto, ON M4M 1G6', 'Canada']",+1 416-469-3765,4.5,8,False
Lady Marmalade,572.167871582744,43.66319,-79.35134,"['265 Broadview Avenue', 'Toronto, ON M4M 1J3', 'Canada']",+1 647-351-7645,4.0,634,False
O’SOMAE,524.9825518361268,43.6653004,-79.3522633,"['357 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-1072,4.5,30,False
Oji Seichi,490.5521304346203,43.66509,-79.35265,"['354 Broadview Avenue', 'Toronto, ON M4M 2G9', 'Canada']",+1 416-519-4356,4.0,38,False
Supreme Taste,521.8591060054903,43.665172,-79.352155,"['351 Broadview Avenue', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-778-8029,5.0,14,False
Urban House,905.9188434231878,43.6590232165887,-79.3496101722121,"['718 Queen Street E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-901-9718,4.5,13,False
White Lily Diner,825.9418966989826,43.65881,-79.3511599,"['678 Queen Street E', 'Toronto, ON M4M 1G8', 'Canada']",+1 416-901-7800,4.5,147,False
Ladybug Wine Bar,830.7884109122215,43.65659296654089,-79.35710929334164,"['514 King Street E', 'Toronto, ON M5A 1M1', 'Canada']",,5.0,3,False
Farside,575.1129840208462,43.66585,-79.35182,"['600 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 647-337-7433,4.5,11,False
Wok & Roast Chinese BBQ,527.7638415645599,43.66505,-79.35218,"['349 Broadview Ave', 'Toronto, ON M4M 2H1', 'Canada']",+1 416-461-3811,3.5,106,False
ēst Restaurant,949.8262918837166,43.6589329977133,-79.3490209814005,"['729 Queen Street E', 'Toronto, ON M4M 1H1', 'Canada']",+1 416-792-1000,4.0,27,False
The Broadview Bistro Bar,873.4489768875306,43.65896752197568,-79.3501888,"['106 Broadview Avenue', 'Toronto, ON M4M 2G1', 'Canada']",+1 416-362-8439,4.0,1,False
Saigon PAI,747.8440944557432,43.663435,-79.367799,"['446 Parliament Street', 'Toronto, ON M5A 3A2', 'Canada']",+1 416-920-8424,4.5,59,False
L’Avenue,930.5778082912632,43.667407545592894,-79.36909639999999,"['583 Parliament Street', 'Toronto, ON M4X 1P9', 'Canada']",+1 647-368-8008,4.5,8,False
Pho House,638.3601005177354,43.66566,-79.35089,"['625 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-778-7888,4.0,83,False
Gushi Japanese Street Food,733.8346785406618,43.66255,-79.36741,"['296 Gerrard Street East', 'Toronto, ON M5A 2G4', 'Canada']",+1 437-241-1710,4.0,17,False
Que Ling Restaurant,759.6222941313181,43.6658199,-79.34941,"['248 Boulton Avenue', 'Toronto, ON M4M 2K1', 'Canada']",+1 416-778-4038,4.0,94,False
Katsuya,442.95659892815775,43.65995,-79.37882,"['66 Gerrard Street E', 'Unit 100', 'Toronto, ON M5B 2M2', 'Canada']",+1 416-591-7756,4.5,501,False
Mogouyan Hand-Pulled Noodles,800.849888060463,43.65573,-79.38449,"['124 Dundas St W', 'Toronto, ON M5G 1C3', 'Canada']",,4.5,74,False
KINKA IZAKAYA ORIGINAL,484.2223848001471,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",+1 416-977-0999,4.0,1818,False
The Rabbit Hole,894.2044857504387,43.64995,-79.37976,"['21 Adelaide Street W', 'Toronto, ON M5H 1L6', 'Canada']",+1 647-480-6963,4.0,38,False
Adobar,57.19334397687788,43.65738,-79.37396,"['200 Dundas St E', 'Toronto, ON M5A 1Z4', 'Canada']",,5.0,5,False
Som Tum Jinda,428.475754648505,43.660198506845894,-79.37821129999999,"['76 Gerrard Street E', 'Toronto, ON M5B 1G6', 'Canada']",+1 416-351-7576,4.0,13,False
The Senator,380.25008130396054,43.65574,-79.37896,"['249 Victoria Street', 'Toronto, ON M5B 1T8', 'Canada']",+1 416-364-7517,4.0,495,False
Richmond Station,749.7706819514182,43.6513729,-79.379285,"['1 Richmond Street W', 'Toronto, ON M5H 3W4', 'Canada']",+1 647-748-1444,4.5,908,False
Cafe Oro Di Napoli,682.1866336459361,43.6514257145518,-79.3721591972351,"['75 Jarvis Street', 'Toronto, ON M5C 2H2', 'Canada']",+1 416-315-7979,4.5,102,False
Pearl Diver,638.2656097269808,43.65163,-79.37375,"['100 Adelaide Street E', 'Toronto, ON M5C 1K9', 'Canada']",+1 416-366-7827,4.0,632,False
Gyukatsu Kyoto Katsugyu,124.56082698339964,43.65687,-79.37616,"['134 Dundas Street E', 'Toronto, ON M5B 1E2', 'Canada']",+1 416-203-8778,4.0,156,False
Horangee Sikdang,732.275983124723,43.660605,-79.38260199999999,"['431 Yonge Street', 'Toronto, ON M2M 2V3', 'Canada']",,4.5,44,False
Gurume Sushi,679.9650961580614,43.6613914599157,-79.38099526635763,"['45 Carlton Street', 'unit 5', 'Toronto, ON M5B 2H9', 'Canada']",+1 416-901-8333,5.0,56,False
Haidilao Hot Pot,502.92924980513897,43.65463297669771,-79.37983900308609,"['237 Yonge Street', 'Toronto, ON M5B 1N8', 'Canada']",+1 437-778-1068,5.0,34,False
Hendriks Restaurant & Bar,597.0947946644083,43.653501,-79.380048,"['218 Yonge Street', 'Toronto, ON M5B 2H6', 'Canada']",+1 416-593-9667,4.0,120,False
George Restaurant,434.28060075402163,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",+1 416-863-6006,4.5,300,False
The Carbon Bar,462.33797450812875,43.653088,-79.374829,"['99 Queen Street East', 'Toronto, ON M5C 1S2', 'Canada']",+1 416-947-7000,4.0,418,False
Congee Queen,592.9284738250221,43.658302,-79.381986,"['360 Yonge Street', 'Toronto, ON M5B 1S5', 'Canada']",+1 416-200-6988,4.0,51,False
The Queen And Beaver Public House,688.3397366077598,43.65734,-79.38334,"['35 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",+1 647-347-2712,4.0,413,False
Hana Don,808.2325516786117,43.65572,-79.38454,"['128 Dundas Street W', 'Toronto, ON M5G 1C3', 'Canada']",+1 416-348-8688,4.5,22,False
Wynona,62.30276081644259,43.66706,-79.34454,"['819 Gerrard Street E', 'Toronto, ON M4M 1Y8', 'Canada']",+1 416-778-5171,4.5,62,False
Dine & Dim,468.36486771629677,43.6656274,-79.3506883,"['633 Gerrard St E', 'Toronto, ON M4M 1Y2', 'Canada']",+1 416-463-8778,4.5,28,False
Eastside Social,811.5845498414432,43.661432,-79.339113,"['1008 Queen Street E', 'Toronto, ON M4M 1K1', 'Canada']",+1 416-461-5663,4.5,81,False
Batifole Restaurant,172.99749407281462,43.66678,-79.34733,"['744 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 416-462-9965,4.0,84,False
East End Vine,55.437142563887214,43.666996,-79.344665,"['817 Gerrard Street E', 'Toronto, ON M4M 1Y8', 'Canada']",+1 416-466-3457,5.0,3,False
Bach Yen,191.4799307781504,43.66684,-79.34756,"['738 Gerrard Street E', 'Toronto, ON M4M 1Y3', 'Canada']",+1 647-347-8160,4.0,214,False
Lamoon Thai Cafe,241.6361671873073,43.66628,-79.34804,"['713 Gerrard St E', 'Toronto, ON J4Y 0K7', 'Canada']",+1 416-469-1477,4.5,13,False
The Real Jerk,169.53572674739684,43.66769187268936,-79.34326795582162,"['842 Gerrard Street E', 'Toronto, ON M4M 1Y7', 'Canada']",+1 416-463-6055,3.5,188,False
